what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097739945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097742237
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362097744223
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362097744290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362097747256
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362097753358
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362097761041
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362097761088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097776521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097814539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097825319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097847208
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362097848836
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362097851018
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362097852061
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1362097853630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097854905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097856848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097887025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362097956878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362102355566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122027811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122097618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122098253
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362122118534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122122082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122279883
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122287159
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122287320
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1362122289038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122343461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122350899
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362122355419
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.openProject",1362122360434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122360721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122361098
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122368501
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122368604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122398203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122398428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122398608
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122401210
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122403361
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122405386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362122408440
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362122435852
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122453703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122465526
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122468295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362122474004
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122476421
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122478951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362122480939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362122488148
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362122491850
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122495935
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122500339
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122500339
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122502296
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122503421
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362122503421
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362122505290
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122513833
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122513917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122530762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122531102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122531318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362122531546
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122536168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362122544504
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362122567794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122597055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122602224
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362122606734
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362122610614
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362122619543
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362122665583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122665834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122698076
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1362122709889
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362122709906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122779275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122781557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122785220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122790836
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362122795127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122802548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122810935
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1362122813214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122819100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122829429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362122829442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362122830750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123348751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362123354758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362123358593
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1362123362269
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1362123362485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123362553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123362794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362123368079
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123371934
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362123376697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123376852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123383400
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123385915
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1362123426435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1362123426539
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123431133
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1362123431133
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123433289
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1362123433503
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1362123433546
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123438322
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1362123438322
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123444525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123447833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123452909
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362123454497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362123459561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362123462539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362123466681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362123470206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362123473856
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123477756
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362123482421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123482559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123488443
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123506255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123507259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123570553
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123575710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362123578450
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362123585707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123585835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123590335
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123593691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123596316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123599225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362123599250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123601729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123604115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362123604125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123606239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123607012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362123607020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123610010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123611677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362123611685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362123620477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123625400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123627939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362123628496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123630064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123630324
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362123634682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123636055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123638580
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123644323
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362123662383
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362123665498
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123667492
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123667547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123669798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123674783
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362123722380
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123724544
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123727120
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123727120
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1362123728488
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123731114
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362123758408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123758579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123764442
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362123779742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362123793257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362124909817
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362124928896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362124929042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362124933574
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362124937492
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362124940544
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1362124948172
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362124950427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362124958290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125011547
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362125026655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125026824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125029305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125038036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125038703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125039899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125042775
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362125042812
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362125052514
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362125074076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362125142688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362125154010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125213718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125315496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125418627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125570788
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1362125586043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125586193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125590988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125624716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125629842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125644100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125649928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362125665312
